id,audio,text
1020,audio_01020.wav,BUT YOU'RE AWAY OFF IN YOUR GUESS I'VE SO LONGED TO MEET UP WITH ONE WHEN I HAD MY CAMERA WITH ME THAT I'VE BEEN PICTURING HOW HE'D LOOK AND FRANK BELIEVE ME IT WAS A BEAUT A REGULAR MONSTER HOW DID IT HAPPEN WILL ASKED FRANK
1933,audio_01933.wav,A WEEK LATER MARGUERITE WAS SETTLED IN HER COUNTRY HOUSE AND I WAS INSTALLED AT POINT DU JOUR THEN BEGAN AN EXISTENCE WHICH I SHALL HAVE SOME DIFFICULTY IN DESCRIBING TO YOU
1541,audio_01541.wav,THOUGH WHAT IT EXPRESSED HE FAILED AT THE TIME TO MAKE OUT YOU WEREN'T PRESENT THEN DEAREST MISSUS LOWDER RICHLY CONCURRED YOU DON'T KNOW SHE CONTINUED WITH MELLOW GAIETY HOW FAR THINGS MAY HAVE GONE
108,audio_00108.wav,அது போன்ற காரணங்கள் தான் எனக்கு இந்த விளையாட்டு இதெல்லாம் ரொம்ப ரொம்ப பிடிக்க ஆரம்பித்தது அது மட்டும் இல்லாமல் இந்த ட்ராவல் டைம்ஸ் பசங்கள் கூட சேர்ந்துட்டு வெளியே சுத்தவது
1959,audio_01959.wav,कि बीजेपी कांग्रेस पर मुस्लिम तुष्टीकरण पार्टी के रूप में आरोप न
433,audio_00433.wav,ANY ONE WHO HAD SEEN US LEAVING THE HOUSE TO GO ON THE RIVER IN THE CHARMING LITTLE BOAT WHICH I HAD BOUGHT WOULD NEVER HAVE BELIEVED THAT THE WOMAN DRESSED IN WHITE WEARING A STRAW HAT
1557,audio_01557.wav,OF ALL INCREDIBILITIES THAT WE HAVE TO CHOOSE FROM I GIVE FIRST PLACE TO A NOTION OF A WHIRLWIND POUNCING UPON A REGION
438,audio_00438.wav,थैचर से बात करने के लिए कहा और कहा कि मैं उन्हें
335,audio_00335.wav,WHEN AN ADROIT GAMBLER WOULD HAVE LEFT IT SETTLING ONE THING AGAINST ANOTHER I FOUND MYSELF IN POSSESSION OF SOME TEN THOUSAND FRANCS
684,audio_00684.wav,வரையறுக்கப்பட்ட அந்த அளவுகோல்கள் இல்லாமல் அந்த வரையறைகளில் இருந்து கொஞ்சம் தள்ளி வந்து செய்யுள் எழுதுகிறது அது வந்து புதுக்கவிதைன்னு சொல்லுவாங்க
661,audio_00661.wav,THAT IT WAS TRUE WOULD BE WHAT SHE MUST REVEAL ONLY WHEN DRIVEN TO HER LAST ENTRENCHMENTS AND WELL CORNERED IN HER PASSION THE RARE PASSION OF FRIENDSHIP THE SOLE PASSION OF HER LITTLE LIFE SAVE THE ONE OTHER MORE IMPERTURBABLY CEREBRAL
1321,audio_01321.wav,arrive it would be to get into it.
1637,audio_01637.wav,golaghat near the nambor forest.
935,audio_00935.wav,यहां पहली बार आया हूं
1308,audio_01308.wav,भेजे जाने का वॉरंट हासिल कर लिया
129,audio_00129.wav,नरेंद्र मोदी दिल्ली से दुख जताने गुजरात पहुंचे
1679,audio_01679.wav,big hairy hands a span long and dishevelled hair.
485,audio_00485.wav,city life and come to this jungle apart from.
1503,audio_01503.wav,i can at least spend a night with you.
1187,audio_01187.wav,i cannot roam at will.
53,audio_00053.wav,since we had not written to each other.
1297,audio_01297.wav,அது அப்புறமேட்டுக்க மார்னிங் வந்து வெறும் வயிற்றில அரைச்சு அதை சாப்பிட்லாம் அதுக்கு அரைச்சு வடை பண்ணிக்கூட சாப்பிடுவாங்க நம்ம அப்படியும் சாப்பிட்லாம் அப்படி சாப்பிட்றப்போ நமக்கு வந்து உடம்பு அதிகமாக பிடிக்கும் நம்ம வந்து குண்டாகுகிறது வந்து ஈஸி தான்
824,audio_00824.wav,यहूदियों और अरबों ने एक दूसरे पर हमले शुरू कर दिए
11,audio_00011.wav,पिछले तीन विधानसभा चुनावों के विपरीत इस बार राहुल गाँधी विश्वास से
706,audio_00706.wav,बुधवार को मोरबी से गुजरात विधानसभा चुनाव की प्रचार सभा को संबोधित
1705,audio_01705.wav,அரைச்சதுக்கு அப்புறம் அதெல்லாம் கடைசியில் போட்டு ஒரு சுற்று சுற்றி அதை எடுத்து ரொட்டி சுட்டு நாங்கள் சாப்பிடுவோம்
1035,audio_01035.wav,நாளுக்கு நாள் உலகம் மாறிக்கிட்டு தான் இருக்குது என்னத்தை சொல்கிறது
1570,audio_01570.wav,THE CREATURE IN FINE AS TO WHOM SPANGLES OR SPOTS OF ANY SUFFICIENTLY MARKED AND EXHIBITED SORT COULD BE LOUDLY ENOUGH PREDICATED
1042,audio_01042.wav,such a long time.
1371,audio_01371.wav,चेहरे पर कोई डर नहीं बल्कि आत्मविश्वास झलक रहा था
1524,audio_01524.wav,HE PUBLISHES A LETTER FROM ANOTHER CORRESPONDENT WHO APOLOGIZES FOR OPPOSING SO HIGH AN AUTHORITY AS DOCTOR GRAY BUT SAYS THAT HE HAD OBTAINED SOME OF THESE FISHES FROM PERSONS WHO LIVED AT A CONSIDERABLE DISTANCE APART
669,audio_00669.wav,கிராமத்தில் வந்து பசங்கள்லாம் சேர்ந்து ஒரு மாதிரி வட்டம் போட்டு உட்காந்துட்டு ஒரு இடத்துல ஒரு பொதுவான இடம் இருக்கும் கிராமத்தில் அந்த இடத்துல வந்து உட்காந்துட்டு வட்டம் போட்டு உட்காந்து கேம் வெ விளாண்டுட்டு இருப்பாங்க கேம் விளையாண்டுட்டு
107,audio_00107.wav,i havent that many dollars with me.
1721,audio_01721.wav,RATHER STRICTLY LOCALIZED OR IN A SPACE OF TWO BLOCKS AND AFTER A VIOLENT STORM IN WHICH THE RAIN FELL IN TORRENTS SNAKES WERE FOUND THEY WERE CRAWLING ON SIDEWALKS IN YARDS AND IN STREETS AND IN MASSES
676,audio_00676.wav,ஒரு அரும் மருந்துன்னு சொல்லுவாங்க அந்தமாதிரி உடம்புக்கு ரொம்ப வந்து இம்யூனிட்டி பூஸ்ட்டை கொடுக்கும்
299,audio_00299.wav,anyway after i spend a few hours with him.
1917,audio_01917.wav,balen was safely insconced in prabals home.
1614,audio_01614.wav,डॉक्टरों ने उनके शरीर को हार्ट एंड लंग मशीन से जोड़ दिया
427,audio_00427.wav,well all these incidents after meeting you.
1359,audio_01359.wav,நமக்கு நிறைய சத்து வரும் ஸோ நம்ம நல்லா தூங்கணும் குண்டாகணும் அப்படிங்கறது நல்லா நம்ம சாப்பிட்டுட்டு ஒரு அதுக்காக எப்போயும் தூங்கிகிட்டே இருக்கணும்னு சொல்லக்கூடாது ஒரு நாளைக்கு ஒரு எட்டு மணி நேரமாவது தூங்கினா தான் பாடி வந்து ஃபிரஷ் ஆகும் அதனால நமக்கும் ஃபிரஷ்ஷாக ஃபீல் ஆகும்
1108,audio_01108.wav,no way unsettle me because such hearsay is always.
1502,audio_01502.wav,पूरा परिवार अमरीका चला गया
327,audio_00327.wav,SOMETHING ELSE APART FROM OUR THREE MAIN INTERESTS IS A PHENOMENON THAT LOOKS LIKE WHAT ONE MIGHT CALL AN ALTERNATING SERIES OF FALLS OF FISHES WHATEVER THE SIGNIFICANCE MAY BE
1214,audio_01214.wav,all these happenings terrified me.
611,audio_00611.wav,OTHER THAN THAT HOSTS OF DATA HAVE BEEN LOST BECAUSE ORTHODOXY DOES NOT LOOK FAVORABLY UPON SUCH REPORTS THE MONTHLY WEATHER REVIEW RECORDS SEVERAL FALLS OF FISHES IN THE UNITED STATES
81,audio_00081.wav,which helped you to climb to the top.
1978,audio_01978.wav,he heat with a bucket of water.
646,audio_00646.wav,सोवियत संघ का परजीवी देश बन गया था और वहाँ कई जनरल
1091,audio_01091.wav,WHOSE ONLY DEFECT IS THAT THEY HAVE NOT TWO HUNDRED THOUSAND FRANCS A YEAR I NEED NOT TELL YOU OF THOSE WHO CHEAT AT PLAY
865,audio_00865.wav,the two of us to have dinner at your place.
1974,audio_01974.wav,AND MY HAVING TREMENDOUSLY APPRECIATED IT TO WHICH HE ADDED HE SCARCE KNEW WHY WHAT HAD AN IMMEDIATE SUCCESS REMEMBER MISSUS STRINGHAM THAT YOU WEREN'T THEN PRESENT AH THERE YOU ARE SAID KATE WITH MUCH GAY EXPRESSION
1574,audio_01574.wav,கஷ்டமாக போயிடுச்சு சார் இந்த மாதிரி இருந்தீங்க அப்படின்னா நான் நெக்ஸ்ட் டைம் இங்கே ஆர்டர் பண்ண மாட்டேன் சார்
1953,audio_01953.wav,it feels dream.
1980,audio_01980.wav,MY LOVE FOR HER HAD SO DISTURBING AN INFLUENCE UPON ME THAT EVERY MOMENT I SPENT AWAY FROM MARGUERITE WAS LIKE A YEAR AND THAT I FELT THE NEED OF CONSUMING THESE MOMENTS IN THE FIRE OF SOME SORT OF PASSION
1143,audio_01143.wav,அப்புறம் பிரபல டான்ஸர்ஸ்லாம் வந்து யாருன்னு பார்த்தீங்கன்னா எனக்கு அதிகமாக வந்து சினிமா சைடில் உள்ளவங்களை தான் தெரியும் நிறைய பேர் தனியாக ப்ரைவேட்டாக நிறையா பேர் இருக்காங்க அதெல்லாம் எனக்கு தெரியல ஆனால் சினிமா சைடில் இருக்கிறது வந்து பிரபுதேவா மாதுரி தீக்ஷித் அவங்க
465,audio_00465.wav,after two major incidents the officers stopped coming.
1039,audio_01039.wav,उन्हें इसलिए सुना जाता था क्योंकि वो हमेशा नाइंसाफ़ी और असमानता के
797,audio_00797.wav,the village people must be engaged in agriculture.
813,audio_00813.wav,அப்படின்னு ஒரு விஷியத்தை கையில் எடுத்துகிட்டு அதை அடைச்சி வைக்கிறது
1342,audio_01342.wav,यह कबूतर की प्रजाति की पक्षी है
1617,audio_01617.wav,நீ என்னோட வேலையும் நானே செஞ்சுக்குவேன் ஒரு பொரு எதுவுமே வீட்டு பக்கம் ஒரு கொசு அந்த மாதிரி எதுவும் வரதா மாதிரி நான் பார்த்துக்குவேன்
862,audio_00862.wav,வாழ்ந்தோம் ஒரு ரெண்டாயிரம் வரைக்கும் அப்புறம் ரெண்டாயிரத்தி ஒன்றுல நான் கவுன்சிலராக ஆனேன் அந்த ஒரு அஞ்சு வருஷம் மக்களோட ரொம்ப ஒரு
